experiment,fault,fault_type,mode,mode_name,method,window_index,phase,evaluation_role,time_center_s,time_from_nominal_midpoint_s,anomaly_index
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,176,pre_falha,negative,3.5296912384274197,-2.9297431136325,0.39234548198905267
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,177,pre_falha,negative,3.5496892912744347,-2.909745060785485,0.40630372331621906
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,178,pre_falha,negative,3.5696873441214603,-2.8897470079384595,0.22522560459241686
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,179,pre_falha,negative,3.589685396968485,-2.869748955091435,0.1323100387948995
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,180,pre_falha,negative,3.6096834498155,-2.84975090224442,0.32030413228549937
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,181,pre_falha,negative,3.6296815026625247,-2.829752849397395,0.20266825258181234
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,182,pre_falha,negative,3.649679408886585,-2.809754943173335,0.3191799073505829
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,183,pre_falha,negative,3.669677461733605,-2.7897568903263146,0.16352892757638587
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,184,pre_falha,negative,3.689675514580625,-2.7697588374792947,0.5550135066503249
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,185,pre_falha,negative,3.70967356742765,-2.7497607846322696,0.44697169717949237
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,186,pre_falha,negative,3.729671620274675,-2.729762731785245,0.5065689064477527
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,187,pre_falha,negative,3.749669673121695,-2.7097646789382246,0.17674520193196885
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,188,pre_falha,negative,3.769667725968715,-2.6897666260912048,0.1450078194133441
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,189,pre_falha,negative,3.78966577881574,-2.6697685732441796,0.11523015015087895
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,190,pre_falha,negative,3.8096636850398,-2.6497706670201198,0.13733539953087334
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,191,pre_falha,negative,3.829661737886815,-2.629772614173105,0.0541648199952686
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,192,pre_falha,negative,3.84965979073384,-2.6097745613260797,0.1284551442031715
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,193,pre_falha,negative,3.869657843580865,-2.589776508479055,0.11456171375773207
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,194,pre_falha,negative,3.88965589642788,-2.56977845563204,0.14873145277481506
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,195,pre_falha,negative,3.909653949274905,-2.549780402785015,0.13978002797562994
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,196,pre_falha,negative,3.92965200212193,-2.5297823499379897,0.2504850545488135
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,197,pre_falha,negative,3.9496499083459797,-2.50978444371394,0.07892284337146631
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,198,pre_falha,negative,3.9696479611930053,-2.4897863908669144,0.19016642057912886
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,199,pre_falha,negative,3.98964601404003,-2.4697883380198897,0.15742417407187503
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,200,pre_falha,negative,4.00964406688705,-2.4497902851728695,0.8396799593425847
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,201,pre_falha,negative,4.029642119734071,-2.429792232325849,0.11223920703461175
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,202,pre_falha,negative,4.049640172581094,-2.4097941794788253,0.1839459514653086
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,203,pre_falha,negative,4.06963822542812,-2.3897961266317997,0.1761883955720412
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,204,pre_falha,negative,4.089636131652175,-2.369798220407745,0.5222036602633578
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,205,pre_falha,negative,4.109634184499195,-2.3498001675607245,1.06487339426287
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,206,pre_falha,negative,4.12963223734622,-2.3298021147137,0.4289139442865848
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,207,pre_falha,negative,4.149630290193246,-2.309804061866674,0.36914250295443846
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,208,pre_falha,negative,4.1696283430402605,-2.2898060090196592,0.211426554803608
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,209,pre_falha,negative,4.189626395887285,-2.2698079561726345,0.17473053760285137
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,210,pre_falha,negative,4.209624448734305,-2.249809903325615,0.12114870042769559
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,211,pre_falha,negative,4.2296223549583605,-2.2298119971015593,0.46680117576521213
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,212,pre_falha,negative,4.249620407805385,-2.2098139442545346,0.43814808876359373
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,213,pre_falha,negative,4.26961846065241,-2.18981589140751,0.813509766507487
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,214,pre_falha,negative,4.28961651349943,-2.1698178385604896,0.6659422655198848
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,215,pre_falha,negative,4.3096145663464505,-2.1498197857134693,0.31981215367801497
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,216,pre_falha,negative,4.329612619193475,-2.1298217328664446,0.6407961780494936
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,217,pre_falha,negative,4.3496106720405,-2.10982368001942,0.3615484691232759
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,218,pre_falha,negative,4.369608724887515,-2.089825627172405,0.3492768201290446
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,219,pre_falha,negative,4.3895982736025605,-2.0698360784573593,0.37535262891804716
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,220,pre_falha,negative,4.409587822317601,-2.049846529742319,0.2973644893080776
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,221,pre_falha,negative,4.42958587516462,-2.0298484768952996,0.36012168064913563
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,222,pre_falha,negative,4.449583928011645,-2.009850424048275,0.5486247941069547
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,223,pre_falha,negative,4.469581834235701,-1.989852517824219,0.20695132272371555
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,224,pre_falha,negative,4.48957988708272,-1.9698544649771996,0.647532653481533
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,225,pre_falha,negative,4.509577939929745,-1.949856412130175,0.7764167540526169
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,226,pre_falha,negative,4.5295759927767705,-1.9298583592831493,2.5559460642552514
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,227,pre_falha,negative,4.54957389900082,-1.9098604530590997,0.5541831937521767
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,228,pre_falha,negative,4.569571951847845,-1.889862400212075,0.6573430399882649
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,229,pre_falha,negative,4.58957000469487,-1.8698643473650494,0.6073729648883452
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,230,pre_falha,negative,4.609568057541891,-1.849866294518029,0.3880639975603488
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,231,pre_falha,negative,4.629565963765945,-1.829868388293975,0.15772923876699987
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,232,pre_falha,negative,4.64956401661297,-1.8098703354469494,0.2340153600023953
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,233,pre_falha,negative,4.669562069459991,-1.7898722825999291,0.1730570829235913
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,234,pre_falha,negative,4.689559975684045,-1.769874376375875,0.2848095019897718
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,235,pre_falha,negative,4.70955802853107,-1.7498763235288495,0.09588963466586375
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,236,pre_falha,negative,4.729556081378091,-1.7298782706818292,0.28713190784524284
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,237,pre_falha,negative,4.749554134225114,-1.7098802178348054,0.5631598346452263
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,238,pre_falha,negative,4.769552187072135,-1.689882164987785,0.3601842365382963
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,239,pre_falha,negative,4.789550093296195,-1.6698842587637248,0.467948704234575
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,240,pre_falha,negative,4.80954814614322,-1.6498862059167,0.042592081518973486
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,241,pre_falha,negative,4.829546198990235,-1.6298881530696852,0.12862331030802493
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,242,pre_falha,negative,4.849544105214295,-1.6098902468456249,0.16732288679038435
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,243,pre_falha,negative,4.86954215806132,-1.5898921939986002,0.1697362816176824
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,244,pre_falha,negative,4.889540210908335,-1.5698941411515852,0.16873920771555598
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,245,pre_falha,negative,4.90953826375536,-1.5498960883045596,0.19129432642485641
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,246,pre_falha,negative,4.929536316602385,-1.5298980354575349,0.15466093754672494
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,247,pre_falha,negative,4.9495342228264345,-1.5099001292334853,0.33604620927480866
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,248,pre_falha,negative,4.96953227567346,-1.4899020763864597,0.208957810415006
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,249,pre_falha,negative,4.989530328520485,-1.469904023539435,0.20495160793412076
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,250,pre_falha,negative,5.009528234744545,-1.4499061173153747,0.12331695115291424
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,251,pre_falha,negative,5.02952628759156,-1.4299080644683597,0.15761081309798042
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,252,pre_falha,negative,5.049524340438585,-1.409910011621335,0.21241987009853697
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,253,pre_falha,negative,5.0695223932856095,-1.3899119587743103,0.16497634994409158
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,254,pre_falha,negative,5.08952044613263,-1.36991390592729,0.6033209917811475
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,255,pre_falha,negative,5.109518352356685,-1.349915999703235,0.4478003911804876
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,256,pre_falha,negative,5.129516405203709,-1.3299179468562103,0.20152294303062493
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,257,pre_falha,negative,5.14951445805073,-1.30991989400919,0.16660644757810922
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,258,pre_falha,negative,5.1695123642747856,-1.2899219877851342,0.8069847717812597
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,259,pre_falha,negative,5.189510417121809,-1.2699239349381104,0.7300351447909962
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,260,pre_falha,negative,5.209508469968835,-1.2499258820910848,0.550450774253494
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,261,pre_falha,negative,5.229506522815855,-1.2299278292440645,0.2752016313645378
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,262,pre_falha,negative,5.24950442903991,-1.2099299230200096,0.1809307800356529
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,263,pre_falha,negative,5.269502481886935,-1.1899318701729849,0.43849685691376317
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,264,pre_falha,negative,5.2895005347339605,-1.1699338173259592,0.37572081605416724
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,265,pre_falha,negative,5.3094985875809755,-1.1499357644789443,0.597362731620771
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,266,pre_falha,negative,5.329496493805035,-1.129937858254885,0.7387144635348608
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,267,pre_falha,negative,5.349494546652055,-1.1099398054078646,1.252854513439418
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,268,pre_falha,negative,5.369492599499075,-1.0899417525608444,0.3333573190771368
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,269,pre_falha,negative,5.3894906523461,-1.0699436997138196,0.6123640608271993
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,270,pre_falha,negative,5.40948855857016,-1.0499457934897594,0.5216040030362044
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,271,pre_falha,negative,5.429486611417175,-1.0299477406427444,0.22269281953174444
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,272,pre_falha,negative,5.4494846642642,-1.0099496877957197,0.7110187542477899
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,273,pre_falha,negative,5.469482717111225,-0.989951634948695,0.4440786618375198
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,274,pre_falha,negative,5.489480623335281,-0.9699537287246391,0.586193108887233
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,275,pre_falha,negative,5.5094786761823,-0.9499556758776198,0.20790613192172439
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,276,pre_falha,negative,5.529476729029325,-0.929957623030595,0.25620733462718165
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,277,pre_falha,negative,5.549474635253381,-0.9099597168065392,0.4464386622348627
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,278,pre_falha,negative,5.5694726881004,-0.8899616639595198,0.7702275186575841
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,279,pre_falha,negative,5.589470740947425,-0.8699636111124951,2.058315687621206
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,280,pre_falha,negative,5.60946879379445,-0.8499655582654695,0.8921914556756615
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,281,pre_falha,negative,5.629466846641465,-0.8299675054184545,0.7290588198005238
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,282,pre_falha,negative,5.649464752865525,-0.8099695991943952,0.5492839852234368
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,283,pre_falha,negative,5.66946280571255,-0.7899715463473695,0.5236618734575731
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,284,pre_falha,negative,5.6894608585595705,-0.7699734935003493,0.25449538383117476
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,285,pre_falha,negative,5.709458764783625,-0.7499755872762952,0.1623355347660879
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,286,pre_falha,negative,5.72945681763065,-0.7299775344292696,0.12152048348397257
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,287,pre_falha,negative,5.749454870477675,-0.7099794815822449,0.1040252265787376
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,288,pre_falha,negative,5.76945292332469,-0.6899814287352299,0.04537432449939122
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,289,pre_falha,negative,5.789450976171715,-0.6699833758882052,0.3506698271377248
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,290,pre_falha,negative,5.809448882395775,-0.6499854696641449,0.37432306237878143
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,291,pre_falha,negative,5.82944693524279,-0.62998741681713,0.24279908807956113
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,292,pre_falha,negative,5.8494449880898145,-0.6099893639701053,0.6213929978649981
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,293,pre_falha,negative,5.869442894313875,-0.589991457746045,0.14475925308280624
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,294,pre_falha,negative,5.889440947160895,-0.5699934048990247,0.039480545034037785
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,295,pre_falha,negative,5.9094390000079144,-0.5499953520520053,0.0729537488823428
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,296,pre_falha,negative,5.92943705285494,-0.5299972992049797,0.16280728390189803
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,297,pre_falha,negative,5.949435105701965,-0.509999246357955,0.09899822549310389
F1L,1,Falha total em um IGBT,L,IPPT (potencia limitada),autoencoder_v2,298,pre_falha,negative,5.96943301192602,-0.49000134013390007,0.27155824599949535
