method,role,experiment,window_index,time_center_s,score
pca,teste,F0M,586,11.72881607527275,0.06458403027643085
pca,teste,F0M,587,11.748813981496749,0.07813349329659766
pca,teste,F0M,588,11.7688120343438,0.09444777642542418
pca,teste,F0M,589,11.78880994056785,0.052340145309085755
pca,teste,F0M,590,11.808807993414849,0.06234703461636145
pca,teste,F0M,591,11.8288060462619,0.057039299593397125
pca,teste,F0M,592,11.84880395248595,0.05012704170987871
pca,teste,F0M,593,11.868802005332949,0.031736888486768366
pca,teste,F0M,594,11.88880005818,0.028709229288927374
pca,teste,F0M,595,11.90879796440405,0.049597450374085764
pca,teste,F0M,596,11.928796017251049,0.0481566278909816
pca,teste,F0M,597,11.9487940700981,0.1235763480654469
pca,teste,F0M,598,11.96879197632215,0.2217689629938042
pca,teste,F0M,599,11.988790029169149,0.17888858503525923
pca,teste,F0M,600,12.00878793539325,0.1804706969096475
pca,teste,F0M,601,12.02878598824025,0.29429338609826494
pca,teste,F0M,602,12.048784041087249,0.09310754982452978
pca,teste,F0M,603,12.0687820939343,0.09437394703160458
pca,teste,F0M,604,12.08878000015835,0.10777074278865424
pca,teste,F0M,605,12.1087779063824,0.04884184292652846
pca,teste,F0M,606,12.12877595922945,0.043153023862826934
pca,teste,F0M,607,12.14877401207645,0.08202884801715833
pca,teste,F0M,608,12.1687719183005,0.08274915141271116
pca,teste,F0M,609,12.18876997114755,0.11092654265393258
pca,teste,F0M,610,12.208768023994601,0.054372719662246646
pca,teste,F0M,611,12.2287659302186,0.16981037078386158
pca,teste,F0M,612,12.24876398306565,0.17506305948405593
pca,teste,F0M,613,12.268762035912701,0.14187070401511168
pca,teste,F0M,614,12.2887599421367,0.11831393032989139
pca,teste,F0M,615,12.30875799498375,0.1689198561653576
pca,teste,F0M,616,12.3287559012078,0.16719549742331186
pca,teste,F0M,617,12.3487539540548,0.07940780981875847
pca,teste,F0M,618,12.36875200690185,0.19178173716039684
pca,teste,F0M,619,12.3887500597489,0.23797095952040878
pca,teste,F0M,620,12.4087479659729,0.3370918488190996
pca,teste,F0M,621,12.42874601881995,0.24281885497669894
pca,teste,F0M,622,12.448744071667,0.2135064634231516
pca,teste,F0M,623,12.468741977891,0.14801922374342624
pca,teste,F0M,624,12.4887398841151,0.2267684624167789
pca,teste,F0M,625,12.508737936962099,0.19051640316401935
pca,teste,F0M,626,12.5287359898091,0.1414492265045524
pca,teste,F0M,627,12.5487338960332,0.1263810984077816
pca,teste,F0M,628,12.568731948880199,0.14799829388267474
pca,teste,F0M,629,12.5887300017272,0.09025686163534158
pca,teste,F0M,630,12.6087279079513,0.11970479223858912
pca,teste,F0M,631,12.628725960798299,0.07379446807435401
pca,teste,F0M,632,12.6487240136453,0.09994532092345496
pca,teste,F0M,633,12.6687219198694,0.062118143759888986
pca,teste,F0M,634,12.688719972716399,0.04176529842425408
pca,teste,F0M,635,12.7087180255634,0.05239041539587504
pca,teste,F0M,636,12.7287159317875,0.059832335584169116
pca,teste,F0M,637,12.748713984634499,0.0470920920815468
pca,teste,F0M,638,12.7687120374815,0.04362756866975386
pca,teste,F0M,639,12.788709943705602,0.05497385519623339
pca,teste,F0M,640,12.808707996552599,0.1018703875176152
pca,teste,F0M,641,12.828705902776651,0.059184601635708656
pca,teste,F0M,642,12.848703955623701,0.06461791693497031
pca,teste,F0M,643,12.8687018618477,0.06817341435065642
pca,teste,F0M,644,12.888699914694751,0.06116987529955405
pca,teste,F0M,645,12.908697967541801,0.05451785715871082
pca,teste,F0M,646,12.9286958737658,0.11908229803927622
pca,teste,F0M,647,12.948693926612851,0.0432760056252824
pca,teste,F0M,648,12.968691979459901,0.05128502680843876
pca,teste,F0M,649,12.9886898856839,0.03818767549906471
pca,teste,F0M,650,13.00868793853095,0.1216694020433276
pca,teste,F0M,651,13.028685991378001,0.14517018415678629
pca,teste,F0M,652,13.048683897602,0.1462604126030168
pca,teste,F0M,653,13.06868195044905,0.20684883416692562
pca,teste,F0M,654,13.088680003296101,0.1496415585001956
pca,teste,F0M,655,13.1086779095201,0.1316295622915628
pca,teste,F0M,656,13.12867596236715,0.10326896444002562
pca,teste,F0M,657,13.14867386859125,0.14074345816050657
pca,teste,F0M,658,13.1686719214382,0.09701612890400738
pca,teste,F0M,659,13.188669827662299,0.06686696463618787
pca,teste,F0M,660,13.20866788050935,0.12150411988563363
pca,teste,F0M,661,13.22866593335635,0.11716997228199377
pca,teste,F0M,662,13.248663839580399,0.11925348372568617
pca,teste,F0M,663,13.268661892427449,0.11016305196411391
pca,teste,F0M,664,13.28865994527445,0.1525216484512032
pca,teste,F0M,665,13.308657851498499,0.12956153833039813
pca,teste,F0M,666,13.328655904345549,0.13901989800565528
pca,teste,F0M,667,13.34865395719255,0.11827596060201168
pca,teste,F0M,668,13.368651863416599,0.11449917863313581
pca,teste,F0M,669,13.388649916263649,0.10736874936469298
pca,teste,F0M,670,13.40864796911065,0.12578689824693517
pca,teste,F0M,671,13.428645875334698,0.08092709264996326
pca,teste,F0M,672,13.448643928181749,0.15857214045012957
pca,teste,F0M,673,13.46864183440575,0.3846099430844453
pca,teste,F0M,674,13.4886398872528,0.41070155453488083
pca,teste,F0M,675,13.508637940099849,0.1640826036712807
pca,teste,F0M,676,13.52863599294685,0.269808687387982
pca,teste,F0M,677,13.5486338991709,0.1380106149946448
pca,teste,F0M,678,13.568631805395,0.146429158262309
pca,teste,F0M,679,13.588629858241951,0.14991666116374788
pca,teste,F0M,680,13.608627911089,0.1444270268242686
pca,teste,F0M,681,13.6286258173131,0.16471661451435915
pca,teste,F0M,682,13.648623870160051,0.1306762181771011
pca,teste,F0M,683,13.6686219230071,0.10384921049355128
pca,teste,F0M,684,13.6886198292312,0.04156681675417567
pca,teste,F0M,685,13.708617882078151,0.09518107295099439
pca,teste,F0M,686,13.7286159349252,0.1166758109598798
pca,teste,F0M,687,13.7486138411493,0.05133481213947709
pca,teste,F0M,688,13.768611893996251,0.04814608777794191
pca,teste,F0M,689,13.7886099468433,0.0695792427672172
pca,teste,F0M,690,13.8086078530674,0.0666429145688251
pca,teste,F0M,691,13.8286057592914,0.08806666643690889
pca,teste,F0M,692,13.8486039587614,0.1486996307184308
pca,teste,F0M,693,13.8686018649855,0.06958236480971582
pca,teste,F0M,694,13.888599917832451,0.05161134434321446
pca,teste,F0M,695,13.90859782405655,0.08322598482281879
pca,teste,F0M,696,13.9285958769036,0.08108209356802595
pca,teste,F0M,697,13.948593783127599,0.08318773825638467
pca,teste,F0M,698,13.96859183597465,0.06163715147287625
pca,teste,F0M,699,13.9885898888217,0.06551551296214399
pca,teste,F0M,700,14.008587795045699,0.09795941290210047
pca,teste,F0M,701,14.02858584789275,0.07304909606947803
pca,teste,F0M,702,14.0485839007398,0.0456244726179353
pca,teste,F0M,703,14.068581806963799,0.11224650026699878
pca,teste,F0M,704,14.08857985981085,0.2147347900731258
